Geneid	pOka_WT_1
2512	35998
2997	1522
10856	1563
3972	3
1082	0
114336	0
114335	0
93659	0
94115	5
94027	0
4909	1
3743	0
6625	2637
64130	50
55150	10
8541	62
3270	1
54795	116
28968	4
951	3
8463	240
27120	2
147872	1
113091	0
100507003	0
57030	1
55011	957
126133	357
2323	98
23521	49645
6205	21912
2217	1120
57333	19
51070	630
5639	6
57479	456
6237	1126
58506	1145
3661	576
83596	288
3276	2475
199800	22
126129	458
60385	0
160	2269
80199	217
81857	791
53635	1454
11284	347
84335	1273
79735	519
259307	2
23636	1245
22809	146
114132	0
51231	428
25888	219
126123	0
79784	0
3748	0
9476	2
7376	962
5424	559
6689	0
4606	0
112703	33
284361	2542
126119	463
554235	2
94030	228
84258	5
342918	5
50944	0
6320	32
2854	0
93650	2
84798	1240
3816	1
55554	0
354	0
3817	0
9622	3
25818	0
5653	1
5650	0
11202	0
284366	0
5655	0
11012	20
43849	0
26085	0
43847	0
90353	110
27180	0
27036	2
945	33
284369	0
402665	0
147645	27
2109	800
125875	9
4818	0
3982	0
147646	0
89790	2
100129083	0
27181	0
729767	0
89858	0
946	0
7728	232
8778	0
100049587	1
147650	40
3036	10
2357	1
2358	1
2359	2
84765	15
65251	50
79898	79
59348	62
284370	133
80110	91
9668	79
284371	124
90317	107
162962	39
5518	5062
90321	202
147657	294
162963	0
400713	5
84436	91
147658	0
147660	0
388558	25
55762	6
55769	201
81856	30
162966	19
7576	80
90333	101
162967	0
388559	4
100529240	2
125893	26
147664	0
100271846	0
90338	387
55786	1
84671	42
79788	0
342926	0
317701	0
317703	0
112401	0
91664	106
388561	124
91661	99
126017	10
55422	120
503834	0
91662	0
91663	1184
5582	7
59284	0
59283	0
59285	0
284415	0
441864	0
126014	0
4696	870
29844	187
26121	1238
4849	574
79165	92
147798	10
79143	3346
79042	1080
6203	12513
11025	2
79168	0
10990	0
10288	0
11026	0
353514	0
23547	0
3903	0
57348	6
114823	1355
94059	63
148170	0
3904	0
11027	0
11024	0
10859	0
11006	0
115653	0
3804	0
3802	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	1
51206	3
112724	147
54869	8
54776	1054
7138	804
7137	0
352909	75
6861	5
5794	116
255043	40
22870	1660
23640	606
84446	204
284417	0
84787	122
125965	0
284418	0
3589	2
147744	3
388564	50
6158	17987
27338	1773
729956	2
79763	625
89887	92
57106	596
284297	7
646643	0
100130827	0
163033	203
84922	153
147807	160
100507290	321
147808	58
51157	458
51545	509
29903	352
11338	2647
29924	1754
338321	10
342931	6
729974	2
204801	0
147945	0
126204	0
126205	0
126206	0
126208	469
55311	339
85569	0
342933	0
79149	21
147948	1
147949	58
63934	134
57573	77
140612	93
388566	18
58491	126
147670	8
90485	0
23619	0
5178	0
57663	0
114026	0
503835	0
9422	139
6795	4
390980	68
10794	8
125919	38
57343	211
284306	94
147694	101
7565	82
388567	58
57191	1
400720	13
79744	149
374928	66
256051	42
162972	52
55659	95
284307	1
348327	72
7693	181
10520	164
201516	1
90233	106
7710	5
79891	27
284309	173
54807	99
79818	93
100293516	60
84914	258
730051	72
147687	120
147686	1
10172	41
147685	4
80095	60
284312	0
7694	1
65982	385
79673	102
10782	264
27300	504
7554	66
342945	84
1	59
162968	85
116412	49
6193	12237
646862	0
201514	235
7691	66
388569	60
25799	154
55663	233
10998	69
84878	180
10155	4851
27243	1754
9040	1358
7593	283
3803	0
3813	0
57292	0
553128	0
3810	0
3808	0
3806	0
100132285	0
642273	207
26751	332
52	1571
285016	1
129787	470
54221	0
7173	0
7837	13586
23040	0
7260	494
51112	551
55256	1145
246243	337
6201	10270
78989	0
55821	2
728597	1
6664	0
129607	0
91543	0
9781	0
3398	223
57498	1571
129642	632
8853	1568
9270	1417
51692	933
285148	643
6868	1403
10971	9887
9014	339
29841	20
8462	307
192668	26
6241	2344
348738	3
3241	1791
4953	3075
79954	591
245973	18
10130	5311
3754	0
130813	0
130814	197
9475	611
1876	288
9687	83
23620	0
23175	2014
28951	333
151354	126
653602	32
51594	1065
1653	2674
4613	0
81553	360
729475	0
7447	2
79677	952
348654	405
343930	0
3790	410
57665	92
100526794	0
93034	1
130497	35
130502	45
57539	596
4148	55
9741	4497
6382	686
23369	1704
388	1103
64342	619
151449	0
60526	350
338	0
100129278	0
114818	530
54454	158
165324	227
388931	1
80304	232
2281	75
51639	1225
375190	90
9540	368
375189	15
653140	3
50618	573
8648	523
391356	460
79172	381
109	603
51277	119
22979	147
5443	0
1788	369
1838	307
55252	714
3797	815
10890	2811
150946	32
3030	4911
3032	1676
165082	10
85465	807
92749	1
9381	2
339778	0
130106	0
3777	0
54978	413
1058	309
56896	0
22924	596
54867	1784
60509	1219
100128731	2383
11117	16
3795	121
10669	407
84696	28
10113	877
339779	0
150921	0
8884	312
51374	2227
790	1285
7781	10
285126	0
57159	0
7349	38
4358	994
2976	1130
8890	727
9784	2170
130557	246
5496	2947
29959	1553
200634	5
26160	375
64838	60
2646	1
84226	37
84450	924
79635	69
11321	907
9913	1050
22950	710
9553	596
64080	88
9577	878
2355	1936
151056	31
5500	4755
245711	21
55006	219
23160	1657
165186	2
388939	0
79745	1192
238	2
51646	901
81606	5281
253558	285
92291	0
79623	0
440854	1
30845	281
7498	1
6716	1
51072	390
84661	673
6683	276
55676	547
58484	17
84272	551
57448	1855
55622	472
4052	466
25780	198
25940	1141
51232	12933
9637	1146
5212	1
6801	982
54497	594
253635	265
5610	506
391365	0
10153	1040
55471	353
23683	844
25797	10
10602	493
151393	47
1545	612
64225	640
92906	759
130589	479
6432	1588
79833	170
90957	621
729967	203
100271715	3
6654	919
344387	2
8491	640
130733	15
80745	139
6546	147
400950	0
91461	3
27436	665
9167	1892
170850	10
57504	818
165140	0
23498	1
678	1080
63892	438
130271	266
728819	0
51626	261
64240	1
64241	1
10128	3230
5495	621
6519	6
9581	2165
79823	132
6496	1256
10736	29
55133	281
5581	75
2034	2176
388946	0
90423	32
23433	2071
5281	172
9419	299
9655	423
90411	4093
57217	933
285051	2
805	7581
4072	1
4436	959
56660	29
2956	1376
80204	890
3344	315
129285	346
286749	0
11037	114
11036	0
3973	0
2492	4
9378	0
51130	15
100302652	0
494143	102
27248	1215
10936	13
23198	1054
98	166
388951	0
129852	3
6711	10178
400954	46
57142	7738
130162	114
6233	10595
4528	634
55704	900
112942	729
57223	1434
87178	671
2202	8570
114800	274
7444	182
55120	355
53335	12
64895	247
5966	163
150962	75
5194	339
84542	251
339804	72
130872	712
9736	2479
7514	3931
84140	143
10575	3821
150684	300
10678	383
200728	84
23301	766
5013	91
51057	86
4190	3635
7360	1751
51542	560
57162	109
29094	296
54812	618
9792	616
6509	340
23177	694
5861	2662
10097	4371
200734	731
4211	151
54465	521
10438	378
116143	281
56902	394
5534	925
25927	354
5341	0
554251	14
200558	64
10887	0
9938	1
27302	0
200504	0
56287	0
84168	6015
2673	1183
27247	516
22848	530
307	1188
64395	428
11017	735
4084	254
151516	9
5093	2978
54980	172
7072	1340
51449	2353
6637	738
84908	920
7039	292
119	0
344018	0
165530	0
50489	0
25806	27
525	14
79998	2
113419	1946
55577	570
84693	79
10199	522
400961	105
27332	1852
8291	419
56603	290
23233	455
6697	772
2016	11
94097	230
26056	1640
344022	0
10322	595
84279	274
10574	5638
150726	491
1961	0
7840	433
9027	1
51471	0
51002	275
8446	425
388960	0
10617	1020
72	1
1716	709
200424	222
388962	337
55233	1970
10797	999
57835	54
1639	3900
388963	80
84058	800
6242	379
83444	405
23559	1039
7841	1365
116540	533
84865	167
64427	448
85474	0
84759	244
3196	2
165545	4
550	1869
27429	369
84695	17
1796	294
130951	2
10505	533
3099	740
56655	419
6869	0
84141	1350
9801	823
6936	293
80059	0
130120	0
5968	0
5967	0
5068	0
1496	1
347730	0
8802	1862
1768	4
129293	156
9168	19794
56888	994
83439	58
10618	4250
54884	1718
84173	177
822	67
284948	66
4144	8330
2677	828
8673	10
10791	1057
51255	1384
129303	243
388969	667
10713	1027
6439	1
10578	0
84913	401
8869	21
25885	926
55037	1467
10989	1996
51318	646
65055	6
55818	1465
100526767	3
51652	6
7844	571
64795	746
925	0
926	0
400966	1
5343	5
5342	5
729857	0
51315	449
150572	0
2168	0
55258	141
344167	0
200523	0
9451	923
22934	173
150483	0
4118	0
64969	956
84874	321
7549	111
150696	3
30818	9
51011	579
653192	0
129868	1
400986	72
150763	29
151	1
431705	1
1844	1
56910	2064
55654	1301
9391	1465
23020	4429
150771	38
23397	686
93082	0
10865	202
55683	1219
90342	4
81562	731
26504	208
26505	490
200539	42
51239	120
54910	310
51252	0
151313	77
375248	100
57730	65
1329	2237
10120	982
7535	0
23505	1089
200403	0
1261	0
3631	420
493753	380
25972	516
11320	114
343990	46
80705	67
150590	37
51601	82
129531	260
51263	923
254773	3
129530	1
10190	669
9669	2417
51455	702
3899	187
164832	0
9486	197
129521	0
79031	243
4862	97
6160	10749
11138	288
55571	743
284996	572
200407	3
731220	0
9448	3178
7850	0
3554	26
8808	0
9173	0
8809	0
8807	0
389015	0
6549	0
84804	73
130827	48
5455	0
64965	436
11250	0
9392	845
79074	483
2274	1826
8440	397
84417	0
80146	534
653489	8
84620	45
285190	19
60482	0
442038	0
6819	230
27233	0
9648	889
3987	773
5903	2273
165055	93
10913	1
344558	0
151011	1446
65124	135
84220	0
729540	0
96626	0
100288695	0
7851	0
4867	130
699	1216
55289	3
10018	434
64682	1307
10461	69
84910	651
129804	298
84524	140
376940	159
727851	80
150465	1261
84172	679
84269	273
6574	1175
150468	713
3552	9
3553	39
27178	1
56300	0
27179	0
27177	0
26525	0
84639	0
3557	3
23550	192
7849	95
150472	338
200350	10
11159	173
80255	804
10096	3434
57628	147
8886	1357
54520	1254
51141	843
2019	0
8685	1
165257	0
55240	1597
130355	53
1622	3276
140738	1239
6344	23
200373	0
80775	188
5775	432
57669	390
79134	687
5899	956
3625	0
2736	1
29842	1
23332	1061
84365	951
7247	1295
129684	0
2995	10
274	885
339761	28
2071	903
10746	1124
5624	0
55677	975
4648	1
55679	5
2840	0
84826	274
55339	948
5433	478
83607	557
79595	827
56886	2298
9394	674
84084	1
728378	0
91409	56
55627	1228
80097	2054
112714	0
84317	305
92856	792
26469	289
653269	0
653275	0
55997	0
653781	0
344561	0
205147	0
50649	33
130074	2365
55041	3260
445582	1
150786	3
113457	9
653784	1427
90557	265
29798	39
408029	0
646915	0
2863	0
116372	0
344148	3
4249	748
81615	44
130013	8
905	631
80122	1
22930	1646
84083	177
23518	843
23190	3666
3938	2
4175	1206
1615	2563
7852	329
80731	0
3176	464
339745	437
11249	31
53353	39
8942	0
55843	0
79712	191
9839	1305
92	129
5000	604
55777	302
26122	399
3800	436
130576	214
130574	634
27249	1606
390	4794
375287	272
9111	58
7130	8
55183	1008
4703	89
26225	805
785	155
10254	603
114793	1539
55660	2806
151188	507
56475	219
114805	1058
100144595	12
3760	4
4929	22
2820	742
11227	66
57471	0
9595	0
130399	19
90	459
151531	12
130940	269
8502	2584
92196	9
85461	1495
151525	174
29994	592
64844	1776
9936	0
100526664	0
4065	2
22925	411
3694	7
5937	1259
10010	769
10213	1383
10716	2
57282	67
1803	457
2641	0
2191	745
64135	306
25801	880
90134	6
55137	38
2888	8
22837	227
151258	0
6328	3
6326	77
80034	104
2591	18
79809	252
6323	0
6335	0
6332	1
129446	2
8708	23
27347	541
253782	838
115677	5
57405	292
57818	0
8647	0
10170	0
4036	0
129880	139
10324	6
79675	252
9360	999
129881	12
493911	40
100526832	0
151230	5
6741	2270
29081	427
130507	694
140469	16
389058	49
285141	98
2571	220
26003	2181
9874	758
79828	224
80067	315
79901	2667
1781	2516
8604	333
8520	911
254042	137
1745	13
1746	0
3655	1690
5163	1130
11069	30
51776	1208
83879	145
6670	998
29789	3824
100131390	0
9541	663
79634	424
151556	203
7456	388
1134	0
1123	235
1386	1069
518	2870
80856	1157
344191	0
3239	1
3238	0
3237	0
3236	0
3235	0
3234	0
3233	0
3232	0
3231	0
10651	345
220988	6169
4780	2122
8540	1889
150737	143
92104	316
50940	10
129831	159
114880	43
8575	602
494513	19
51661	155
65977	374
7273	277
285025	0
91404	295
151126	22
57703	572
10477	865
3676	1024
375298	2
4760	0
6744	2762
151242	18
5136	29
54431	2590
2487	22
10787	3861
142679	35
129401	245
91752	9
401024	11
55854	1251
3685	13260
165215	189
151112	0
10203	6
7035	1875
51454	367
116093	0
1281	6
1290	2062
84128	672
30061	70
54529	808
150709	21
64172	138
94101	831
5378	492
2660	4
84281	26
26275	470
3628	422
54842	687
100131211	79
4664	530
2744	2490
6772	1902
6775	3
4430	920
64859	820
8436	20
23671	145
57181	584
56171	30
9262	249
57520	10
284992	92
9330	784
401027	17
80055	209
91526	70
23451	5918
80219	359
3329	8504
100529241	2
3336	521
25843	2
130132	2
92935	195
66037	0
5334	1
23314	303
205327	371
129450	230
79568	273
26010	3287
130535	279
151246	517
316	486
9689	2882
1195	1314
53938	450
60491	443
4999	504
285172	284
4709	763
8837	540
843	32
841	199
130540	20
66008	4176
55437	2175
151254	4
65062	724
58538	28
57679	1350
65061	0
8324	19
100652824	0
7341	2112
51602	1155
659	1212
150864	181
130026	52
55759	459
79800	113
65065	307
57404	241
10152	1683
65059	648
940	0
1493	0
29851	0
117583	731
8828	335
54891	225
4719	1331
1933	6550
2825	3
57683	264
8745	176
200726	0
391475	0
130752	67
22868	738
130749	1
8609	820
1385	756
151194	235
151195	342
7855	166
389072	195
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1447
200576	828
5746	1
4133	353
285175	50
6120	958
151050	211
33	47
4632	2
10314	1649
1373	677
2066	402
22807	50
100130451	2
79582	384
402117	0
580	231
26154	18
471	1939
2335	5517
55686	70
55825	236
92691	9
7520	8227
57574	726
50485	426
6168	14785
3485	2
3488	21
7141	0
7145	474
285180	0
3579	0
3577	0
10109	5129
151306	2
14	1489
25953	627
64114	2583
375307	1
6556	7
58190	1246
7429	0
57695	376
9125	1034
84812	90
7701	370
617	295
64320	353
27148	725
9654	350
1593	223
53632	0
7475	0
80326	0
8941	12
54738	0
1412	0
255101	1
3549	2
79840	147
151295	12
27013	963
79137	2022
130617	352
10058	404
79065	1506
55139	815
79411	242
8576	491
7277	3384
3300	996
5798	11
389075	0
23549	591
1674	2
10290	1487
100996693	8
29926	627
55515	4
79586	4674
130612	55
23363	1441
3623	16
114790	297
6508	315
2043	284
5077	0
151278	0
130367	4
10056	1205
116255	0
2181	1416
23704	1
7857	87
130340	627
57590	1740
65080	569
5270	412
79843	2
8452	1257
55619	40
57624	82
3667	1061
84236	259
1286	551
1285	390
56947	1892
79853	1
3267	1470
56918	0
80704	10
6364	4
164781	245
80309	1
55022	142
92737	104
9320	3065
130888	117
151473	60
3431	240
11262	6
93349	304
6672	1189
51719	1054
81618	1178
9290	0
130560	0
257407	76
5707	2780
3357	2
80210	1259
93010	6
4691	9814
10316	0
165100	0
5757	16289
5147	378
64708	569
4880	2
129563	397
250	0
251	0
248	0
9427	0
646960	0
1144	0
1146	0
200765	112
9470	1178
80303	1
26058	1480
3769	1
389084	7
25791	51
4759	0
3635	29
55054	406
6295	0
8527	553
55230	1087
54576	0
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
54658	0
339766	1
55355	1059
79054	20
6694	0
10123	2903
23677	1803
116987	810
2637	18
401036	3
79781	2
57007	583
10920	1036
1293	0
79083	1
51052	0
64284	52
9208	1736
375316	10
10267	0
140739	368
51540	321
339768	66
377007	14
151176	12
80895	276
55502	104
8864	40
26146	331
51665	496
117581	0
9759	128
4705	1350
389090	0
643905	0
150681	0
150678	398
150677	0
2817	6161
51281	112
285193	24
57140	1309
11132	356
2859	4
653437	0
375318	0
547	0
189	0
79919	0
25992	52
130916	356
23178	318
5510	1376
50636	37
3069	13773
4735	11119
9855	183
10494	2282
666	1656
51078	775
23192	744
1841	1011
84289	239
728294	289
64090	0
129807	1
5133	0
285093	0
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	218
85364	330
6666	1109
80023	1116
57761	343
10616	1456
128637	813
1457	2194
6939	0
140809	1174
85508	0
113278	0
83541	98
51378	0
343637	0
9491	1615
55321	1
400831	2
642636	0
9751	106
27111	11
2280	6678
55968	1385
284759	0
128646	0
10326	25
55423	0
140885	1011
5173	0
140901	537
388780	1
7053	2
343641	0
6628	2620
79175	249
117532	0
10528	2293
3420	1407
57593	78
56265	0
128653	1
100288797	0
64773	539
64601	269
5786	1486
2797	3
64949	598
5020	0
551	0
22888	161
60493	478
9762	192
65992	654
3704	866
83959	72
25943	356
8455	2109
64096	0
80332	0
6614	6
116835	8
54976	850
25876	16
1059	2265
994	1265
55317	262
57506	1934
80025	491
11237	251
54498	66
146	0
5621	4296
23627	0
9770	160
9962	1308
29058	2251
5111	2745
8760	1397
128674	0
56261	627
149840	31
1114	0
51605	344
84515	411
54675	572
164312	1
55612	11
650	290
54363	0
56255	390
23236	2
5332	4792
24141	1
57144	0
63926	15
6616	0
8195	591
128710	23
182	417
22903	642
55304	194
140862	0
55617	100
51575	424
79133	140
80343	0
140733	4
23767	33
55614	238
6629	1194
56914	0
5126	0
631	80
11034	4007
6238	1588
140836	0
27131	2205
92667	466
58495	0
100303755	34
57325	238
7692	243
55184	79
10621	235
10741	563
10483	1456
92675	645
100128496	0
140856	0
57419	0
54453	846
51126	921
51340	460
26074	0
3642	0
57186	470
55857	130
22803	2487
644524	0
4821	0
5075	0
3170	0
6754	0
7056	58
22918	0
29107	281
64412	403
63908	294
128817	0
140880	0
10047	0
128821	0
128822	0
1471	3599
1472	0
1469	0
1470	0
1473	0
92086	1
79953	0
8530	1
57136	2980
84532	0
30813	0
955	985
5834	1792
26090	2703
9837	313
22981	283
140838	191
26152	492
245929	0
245930	0
117285	0
245932	0
245934	0
245936	0
245937	0
28954	0
81502	2991
3397	944
84701	1
598	6796
22974	3363
85366	14
2307	90
128853	1
164395	1
81572	304
343702	0
140706	0
3055	0
9777	1324
5326	346
23509	1787
9371	1522
171023	1861
140688	520
284805	0
149951	746
1789	99
22919	2164
140732	0
80341	0
128859	0
359710	0
149954	0
140683	0
128861	0
51297	0
92747	0
51654	333
6640	583
9139	358
63941	329
128864	2
170487	23
1869	457
11264	196
84905	42
128866	1786
22913	1830
8894	2113
434	2
191	3362
83737	979
83658	2250
84557	62
128869	624
58476	1138
23054	865
2686	526
55902	546
2937	890
57644	10
26133	2115
55741	1215
10544	1461
10893	1267
3692	3117
128876	0
55245	791
8200	122
11190	1150
140873	0
51614	4202
6676	373
8904	1752
10137	1331
9054	567
140823	574
9584	2793
51230	819
51282	744
140894	1
2036	2411
25980	609
22839	791
10398	4839
60436	277
100527943	0
55969	279
84174	2
57446	735
79980	384
140710	610
140711	31
25939	351
5933	456
140699	47
6185	8146
2691	0
63905	1435
6714	1541
10904	800
4826	11
56259	656
128434	2
9675	600
58490	540
7052	2597
85449	6
671	0
3929	1
57148	1219
149685	0
343578	0
140679	0
79913	146
26051	0
81610	706
60625	202
9935	0
100128988	0
7150	2145
5335	1534
23051	760
64900	308
90187	1
84181	907
11122	0
6431	2906
26013	87
10110	8
51098	395
4605	1364
149699	0
84969	281
57158	436
51526	805
78997	0
128486	61
140902	0
3172	0
79183	363
10955	2083
11142	778
100	319
8839	102
60598	2
140730	0
7529	5028
80336	231
10953	1961
6789	891
3787	7
149708	0
128488	1
5266	0
6406	0
6407	0
6590	0
8785	1
11317	0
6385	2521
90196	722
27296	1
55861	786
51604	3860
10406	1
10816	0
140870	0
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	0
280664	1
164237	1
391253	0
140686	21
116092	588
11065	1204
7125	2
90203	302
10005	335
140831	72
90204	208
128497	15
140825	9
5476	7194
5360	639
63935	575
63925	305
4318	2
57468	41
57727	534
958	0
64405	0
51006	816
63916	533
55713	14
128506	0
64849	19
112858	465
81031	16
2139	0
23613	1955
8202	571
55959	84
57580	152
10564	1089
1434	2940
6780	2155
55661	970
57169	1978
3745	81
5740	105
9334	1034
23315	331
9825	224
55905	925
6615	8
387522	0
7335	24
387521	287
1051	577
100506115	16
5770	1577
140876	4
84612	128
55653	152
23394	1881
8813	745
27304	179
3755	19
4773	216
10079	618
57167	1
55734	200
128553	1
7764	1910
8537	1
1591	3970
5203	348
55816	0
140689	0
4159	0
116151	1321
6790	1107
1477	726
57091	2
51507	1395
140687	3
200232	0
388799	1
7022	0
655	0
23626	0
8480	647
100462983	0
55544	208
140690	0
5105	0
81030	0
56937	735
128602	0
140731	0
57403	764
9217	1210
164284	15
8675	1578
79716	345
2778	12653
51497	1368
1522	2576
81027	17
514	2161
51012	1194
128611	0
1908	0
116154	0
10388	2
63939	140
5509	109
60437	1
284756	0
1002	85
6874	243
149986	688
5688	2364
26039	304
26164	377
11255	0
9885	460
11047	2195
3911	1149
6227	3899
81928	265
140893	0
140628	1
128826	0
28231	339
4923	0
55257	369
11054	913
1299	1
10732	454
100132911	40
11083	1581
54994	707
63910	24
128408	0
54915	1059
79444	23
128414	7
55738	1318
57642	5
1137	0
3785	0
1917	2
79144	2065
5753	7
6725	1
79025	0
85441	332
26205	333
50861	3
51750	346
8771	22
10139	358
84619	271
54923	80
56731	927
140685	32
140701	54
7165	2241
80331	1424
54963	524
57473	749
140700	172
24148	1685
54345	0
6919	552
10287	152
4987	1
198437	1
2832	0
4661	0
55251	584
7179	0
85319	0
85316	0
85318	0
85317	0
574	0
317754	0
149998	1
54033	2
6782	1025
64092	1
388813	1
8204	1356
29761	1067
1525	1058
10950	844
54149	214
140578	0
5651	2
4685	1
54148	410
58494	10
522	1539
2551	623
351	25383
116159	0
9510	188
11096	73
29104	107
26046	931
10069	435
10600	676
10694	4141
56911	76
571	571
2897	3
26285	0
9073	0
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
337976	0
337985	0
100288323	0
337978	0
337977	0
337879	0
337878	0
337880	0
728299	0
7074	205
6647	3669
57466	695
30811	0
54069	186
56246	0
9875	828
59271	42
140290	1
56683	562
8867	233
94104	852
56245	4
10215	0
116448	0
3455	217
3588	533
3454	1028
3460	795
757	439
54943	29
2618	1548
6651	4820
29980	633
9946	394
6453	908
539	2957
64968	1349
6526	2365
9992	4
54065	0
102723553	0
101928147	13
3753	0
1827	285
54102	2515
861	327
54093	236
873	1237
874	110
9980	243
23515	397
8208	383
23562	28
6493	14
3141	504
53820	6
51227	330
7267	4819
10311	929
1859	417
3763	0
10281	0
3772	1
2078	0
2114	503
8624	667
54014	1154
3150	3657
106865373	0
7485	537
150082	17
6450	4
10317	8
150084	25
5121	1010
1826	0
25825	2952
191585	7
54097	0
4600	1
4599	15
7113	0
54101	195
63977	141
25966	468
49854	480
89766	0
9619	0
7033	0
7032	0
7031	0
64699	0
53347	0
89765	0
54020	1
5152	0
10785	190
4731	700
90625	1
5316	241
875	793
102724594	5
7307	0
1409	0
102724652	0
102724428	0
150094	0
11077	34
23076	1213
8566	3681
1476	3549
8568	657
56894	2022
7109	851
5822	291
8209	1403
23308	37
29947	0
326	0
5211	3584
755	399
7226	10
81543	1
54084	0
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	1376
6612	1702
754	7571
3689	0
85395	284
104	130
23275	876
80781	11502
6573	288
54039	6
1291	491
1292	0
10841	7
84221	243
4047	3150
8888	920
54059	209
54058	302
5116	863
23181	769
6285	1
3275	1667
23784	0
81061	0
150160	0
150165	12
128954	0
23765	525
27439	12
27440	593
51816	2
27443	0
83733	14
101929372	2
529	2375
23786	3313
637	277
57553	1485
55670	846
51807	13
11274	22
8214	125
5625	37
9993	2908
8220	389
23617	0
2928	0
6576	3387
8218	179
7290	758
64976	694
128977	394
7353	921
8318	435
7122	1
5413	64
2812	13
6899	0
54584	74
79680	499
10587	437
1312	2342
421	575
128989	472
54487	582
27037	486
5902	2743
29801	660
388849	1
65078	81
85359	796
728229	2
85376	2
7625	145
91179	110
84861	426
51586	1789
5297	1583
3053	1
9342	908
1399	842
150209	0
8216	911
80764	427
9127	37
6545	0
400891	2
440804	0
23119	48
645426	8
150221	0
7332	2623
150223	468
164592	1
23753	276
23759	722
29799	114
5594	2494
9647	1118
8940	412
7441	0
140883	98
129025	0
23532	0
91227	0
100423062	0
27156	0
2781	54
9609	2
613	784
3543	0
51233	3
266747	141
7621	70
29802	5
150248	0
400916	430
4320	134
6598	984
91319	67
66035	209
4282	10406
100037417	32
1652	502
2953	0
653689	0
391322	7
2952	309
23523	890
56241	3
2687	0
23384	1234
135	8
51733	2
83606	1119
6634	2178
2678	34
388886	35
440822	0
129049	0
255349	0
85379	711
1417	7
1415	1
91355	50
157	171
84700	0
23544	0
57168	56
89781	854
402055	246
24144	650
8459	288
1414	1
1413	0
284898	0
105372977	0
4330	566
23760	414
23331	771
11200	174
150274	134
150275	401
7494	1542
84133	154
25770	0
83999	458
129080	0
25807	386
2130	3442
10634	314
10633	3
162	1828
5988	0
4744	1
8563	768
8508	2637
4771	1155
164633	0
55954	265
29796	1562
84164	1117
8897	976
150280	0
3976	2486
5008	2
652968	166
83874	304
10291	1761
550631	111
200312	316
23541	1583
51537	514
266629	0
284904	0
730005	5
9514	3
23481	1557
6948	431
339665	251
150290	41
23762	113
22880	567
6525	795
140606	722
27124	94
50487	0
91445	1313
3985	1017
113791	400
23598	498
4733	906
56478	513
9814	288
23761	364
253143	537
9681	240
25775	1
7533	1934
6523	0
150297	0
10739	0
6527	0
10738	2
51493	1263
254240	0
25793	1551
8224	3
7078	5600
9215	130
91464	0
10042	682
10043	743
3162	452
4174	1359
23551	263
4151	1
80830	325
80831	0
23543	1368
80833	1
80832	0
23780	482
8542	29
4627	38572
25828	1424
80020	333
8664	4652
10369	0
11020	259
5816	0
4689	0
1439	0
339669	0
7263	208
4357	673
79734	282
164656	2
3560	1
114904	253
6753	0
5880	42
27128	7
114794	74
4242	3
29775	217
11135	2373
3957	8
26088	773
23616	30
57026	612
3956	13269
79159	299
11078	5508
3005	990
23464	178
8484	1
129138	441
51386	9425
85377	1972
84645	340
5435	610
6663	0
9463	522
23539	4
80115	15
8398	205
23764	152
25829	1732
1454	11
102800317	28
3761	0
11015	524
10521	5988
11144	5
646851	100
25776	368
56993	1377
9929	1299
9567	771
25777	2306
10126	462
23467	2723
23466	1925
100913187	0
200315	1
9582	362
27350	22
140564	0
200316	87
60489	0
164668	18
23492	346
5155	161
6122	43234
9145	389
10454	554
4248	0
54471	854
468	4630
91582	606
8911	0
150350	0
9402	1
113828	1
23112	594
158	1309
27352	715
57591	462
2847	0
10478	468
6767	7476
63929	230
150353	3
9978	941
2033	1533
83746	546
150356	4
5905	2345
23264	2454
7008	251
10766	1127
84844	515
50	1351
171568	686
27254	10
5372	500
27351	881
2547	6606
4809	2411
79640	308
150365	4
79879	47
6721	6797
440829	3
115650	1
79019	439
55964	27
164684	0
4668	774
150368	0
91689	445
4700	891
1565	22
6942	751
150372	0
27341	1342
253190	49
84271	1354
1727	5477
267020	0
53947	109
26286	751
11252	1270
25809	305
638	13
27349	389
706	2805
23170	1099
80274	0
758	0
64800	11
25830	1
150379	0
80339	604
25813	965
29780	521
64098	0
85352	0
84247	1069
55615	74
553158	0
23779	0
112885	3
10762	1246
23313	1138
7380	0
55007	189
27127	2
26150	1
2192	0
25814	2354
7477	0
55267	35
5465	517
150383	147
10343	8
55020	430
51512	978
55687	359
9620	1452
23151	393
64781	1646
25771	639
25817	0
348645	0
23774	550
9889	621
79087	597
79174	747
415116	506
400935	0
23209	0
54456	4
56666	132
80305	791
