Geneid	pOka_WT_3
6141	15252
56848	253
1628	345
770	444
126147	18
2524	11
284358	11
54922	5
284359	1
2523	0
26291	0
587	679
51171	372
57664	30
23645	1144
7288	1
4924	3687
27294	10
581	1780
2512	39147
2997	1572
10856	1656
3972	3
1082	0
114336	0
114335	0
93659	1
94115	6
94027	0
4909	0
3743	0
6625	2868
64130	47
55150	9
8541	66
3270	0
54795	123
28968	3
951	6
8463	248
27120	1
147872	1
113091	0
100507003	0
57030	1
55011	1014
126133	395
2323	89
23521	51840
6205	23903
2217	1209
57333	11
51070	655
5639	9
57479	450
6237	1162
58506	1240
3661	607
83596	311
3276	2642
199800	20
126129	482
60385	0
160	2260
80199	234
81857	884
53635	1578
11284	366
84335	1358
79735	538
259307	0
23636	1243
22809	141
114132	1
51231	468
25888	258
126123	0
79784	1
3748	1
9476	6
7376	984
5424	577
6689	0
4606	0
112703	35
284361	2634
126119	514
554235	1
94030	205
84258	2
342918	6
50944	0
6320	39
2854	0
93650	2
84798	1310
3816	0
55554	0
354	0
3817	0
9622	1
25818	0
5653	0
5650	0
11202	0
284366	0
5655	0
11012	21
43849	0
26085	0
43847	2
90353	97
27180	1
27036	0
945	22
284369	0
402665	0
147645	31
2109	816
125875	9
4818	1
3982	0
147646	0
89790	0
100129083	0
27181	0
729767	0
89858	0
946	0
7728	177
8778	0
100049587	0
147650	35
3036	11
2357	1
2358	1
2359	1
84765	19
65251	44
79898	80
59348	68
284370	126
80110	89
9668	84
284371	114
90317	105
162962	28
5518	5244
90321	173
147657	262
162963	0
400713	4
84436	77
147658	0
147660	0
388558	9
55762	7
55769	199
81856	36
162966	17
7576	78
90333	64
162967	1
388559	2
100529240	9
125893	17
147664	0
100271846	0
90338	333
55786	2
84671	34
79788	0
342926	0
317701	0
317703	0
112401	0
91664	88
388561	137
91661	73
126017	12
55422	59
503834	0
91662	0
91663	1117
5582	3
59284	1
59283	0
59285	0
284415	0
441864	0
126014	0
4696	988
29844	197
26121	1288
4849	587
79165	74
147798	12
79143	3586
79042	1050
6203	12771
11025	1
79168	0
10990	0
10288	0
11026	0
353514	0
23547	0
3903	0
57348	4
114823	1353
94059	67
148170	0
3904	0
11027	0
11024	0
10859	0
11006	0
115653	0
3804	0
3802	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	1
51206	5
112724	121
54869	8
54776	1148
7138	835
7137	2
352909	73
6861	5
5794	126
255043	51
22870	1803
23640	712
84446	202
284417	0
84787	121
125965	1
284418	0
3589	1
147744	2
388564	56
6158	20388
27338	2068
729956	2
79763	685
89887	95
57106	586
284297	6
646643	0
100130827	0
163033	259
84922	171
147807	126
100507290	319
147808	48
51157	557
51545	594
29903	372
11338	2746
29924	1955
338321	3
342931	6
729974	1
204801	0
147945	0
126204	0
126205	0
126206	0
126208	501
55311	363
85569	0
342933	1
79149	19
147948	5
147949	43
63934	118
57573	68
140612	99
388566	15
58491	142
147670	3
90485	0
23619	0
5178	0
57663	1
114026	0
503835	0
9422	146
6795	4
390980	61
10794	10
125919	23
57343	189
284306	78
147694	93
7565	63
388567	50
57191	1
400720	13
79744	107
374928	68
256051	32
162972	39
55659	80
284307	0
348327	46
7693	176
10520	150
201516	0
90233	92
7710	4
79891	15
284309	162
54807	106
79818	81
100293516	53
84914	261
730051	72
147687	85
147686	1
10172	53
147685	2
80095	52
284312	0
7694	0
65982	380
79673	116
10782	282
27300	482
7554	74
342945	109
1	78
162968	83
116412	48
6193	13183
646862	0
201514	211
7691	41
388569	75
25799	163
55663	265
10998	95
84878	232
10155	4829
27243	1810
9040	1435
7593	260
3803	0
3813	0
57292	0
553128	0
3810	0
3808	0
3806	0
100132285	0
642273	174
26751	296
52	1556
285016	1
129787	494
54221	0
7173	1
7837	13519
23040	0
7260	552
51112	528
55256	1212
246243	309
6201	11021
78989	3
55821	1
728597	1
6664	0
129607	0
91543	0
9781	0
3398	189
57498	1385
129642	579
8853	1454
9270	1442
51692	976
285148	712
6868	1339
10971	9728
9014	306
29841	26
8462	353
192668	26
6241	2378
348738	4
3241	1927
4953	3212
79954	574
245973	19
10130	4914
3754	0
130813	0
130814	211
9475	506
1876	257
9687	74
23620	0
23175	1807
28951	290
151354	126
653602	40
51594	975
1653	2649
4613	0
81553	334
729475	0
7447	1
79677	927
348654	398
343930	0
3790	380
57665	108
100526794	0
93034	4
130497	26
130502	36
57539	563
4148	52
9741	4596
6382	724
23369	1670
388	1105
64342	610
151449	0
60526	369
338	0
100129278	0
114818	518
54454	151
165324	215
388931	0
80304	220
2281	71
51639	1256
375190	89
9540	361
375189	14
653140	6
50618	544
8648	528
391356	577
79172	415
109	604
51277	134
22979	126
5443	0
1788	381
1838	324
55252	672
3797	810
10890	2825
150946	28
3030	4731
3032	1578
165082	10
85465	794
92749	2
9381	2
339778	0
130106	0
3777	0
54978	420
1058	290
56896	0
22924	575
54867	1870
60509	1355
100128731	2679
11117	18
3795	121
10669	428
84696	28
10113	868
339779	0
150921	0
8884	292
51374	2450
790	1285
7781	11
285126	0
57159	1
7349	36
4358	974
2976	1117
8890	777
9784	2193
130557	227
5496	2996
29959	1496
200634	7
26160	313
64838	85
2646	0
84226	39
84450	927
79635	54
11321	958
9913	985
22950	747
9553	668
64080	114
9577	935
2355	1826
151056	39
5500	4558
245711	17
55006	216
23160	1572
165186	4
388939	0
79745	1174
238	8
51646	861
81606	5421
253558	256
92291	0
79623	0
440854	1
30845	278
7498	6
6716	0
51072	400
84661	754
6683	297
55676	524
58484	13
84272	579
57448	1683
55622	428
4052	392
25780	215
25940	1256
51232	13109
9637	1094
5212	0
6801	873
54497	555
253635	235
5610	445
391365	0
10153	1035
55471	331
23683	791
25797	11
10602	520
151393	40
1545	583
64225	554
92906	726
130589	454
6432	1565
79833	165
90957	596
729967	194
100271715	7
6654	818
344387	1
8491	686
130733	26
80745	154
6546	115
400950	0
91461	6
27436	625
9167	1860
170850	8
57504	803
165140	0
23498	0
678	1040
63892	426
130271	270
728819	0
51626	248
64240	1
64241	2
10128	3154
5495	647
6519	4
9581	2123
79823	106
6496	1216
10736	35
55133	269
5581	88
2034	2073
388946	0
90423	29
23433	1990
5281	182
9419	325
9655	426
90411	3932
57217	938
285051	3
805	7345
4072	0
4436	935
56660	30
2956	1297
80204	860
3344	311
129285	346
286749	0
11037	114
11036	0
3973	0
2492	6
9378	1
51130	12
100302652	0
494143	113
27248	1147
10936	14
23198	1002
98	157
388951	1
129852	2
6711	10288
400954	51
57142	7993
130162	81
6233	10607
4528	608
55704	774
112942	701
57223	1309
87178	652
2202	8133
114800	255
7444	195
55120	330
53335	10
64895	243
5966	137
150962	72
5194	322
84542	258
339804	93
130872	645
9736	2419
7514	3634
84140	129
10575	3972
150684	320
10678	344
200728	104
23301	771
5013	80
51057	92
4190	3561
7360	1633
51542	498
57162	90
29094	306
54812	569
9792	605
6509	384
23177	664
5861	2638
10097	4154
200734	715
4211	120
54465	434
10438	334
116143	271
56902	353
5534	930
25927	385
5341	0
554251	17
200558	61
10887	0
9938	0
27302	0
200504	0
56287	0
84168	5898
2673	1114
27247	512
22848	492
307	1182
64395	331
11017	711
4084	228
151516	2
5093	3256
54980	156
7072	1221
51449	2250
6637	813
84908	915
7039	252
119	0
344018	0
165530	0
50489	0
25806	21
525	12
79998	6
113419	1929
55577	557
84693	67
10199	504
400961	78
27332	1733
8291	484
56603	317
23233	416
6697	828
2016	14
94097	221
26056	1702
344022	0
10322	648
84279	320
10574	5603
150726	511
1961	0
7840	403
9027	0
51471	0
51002	300
8446	387
388960	0
10617	1073
72	1
1716	792
200424	233
388962	391
55233	1957
10797	932
57835	77
1639	3990
388963	91
84058	847
6242	362
83444	428
23559	1010
7841	1365
116540	597
84865	151
64427	412
85474	2
84759	257
3196	0
165545	6
550	1976
27429	403
84695	24
1796	243
130951	2
10505	565
3099	703
56655	497
6869	2
84141	1375
9801	863
6936	284
80059	0
130120	0
5968	0
5967	0
5068	0
1496	1
347730	0
8802	1979
1768	9
129293	142
9168	22382
56888	954
83439	46
10618	4165
54884	1626
84173	207
822	72
284948	56
4144	7738
2677	805
8673	7
10791	1167
51255	1444
129303	279
388969	545
10713	1022
6439	2
10578	0
84913	416
8869	21
25885	919
55037	1405
10989	1816
51318	636
65055	2
55818	1345
100526767	1
51652	8
7844	487
64795	689
925	0
926	0
400966	0
5343	5
5342	4
729857	3
51315	431
150572	0
2168	0
55258	122
344167	0
200523	0
9451	901
22934	187
150483	0
4118	0
64969	1015
84874	326
7549	90
150696	2
30818	13
51011	548
653192	0
129868	0
400986	65
150763	27
151	0
431705	0
1844	6
56910	1974
55654	1271
9391	1429
23020	4575
150771	52
23397	704
93082	2
10865	248
55683	1173
90342	1
81562	719
26504	225
26505	511
200539	35
51239	130
54910	338
51252	0
151313	120
375248	74
57730	45
1329	2391
10120	1079
7535	0
23505	1085
200403	2
1261	0
3631	374
493753	364
25972	499
11320	110
343990	43
80705	66
150590	48
51601	67
129531	251
51263	931
254773	2
129530	7
10190	644
9669	2377
51455	664
3899	198
164832	0
9486	199
129521	0
79031	232
4862	71
6160	11324
11138	306
55571	788
284996	517
200407	7
731220	0
9448	3113
7850	0
3554	32
8808	1
9173	0
8809	0
8807	0
389015	0
6549	0
84804	101
130827	51
5455	0
64965	419
11250	0
9392	846
79074	454
2274	1940
8440	411
84417	0
80146	490
653489	7
84620	38
285190	23
60482	0
442038	1
6819	230
27233	0
9648	793
3987	751
5903	1987
165055	94
10913	0
344558	1
151011	1310
65124	170
84220	0
729540	0
96626	0
100288695	0
7851	1
4867	127
699	1251
55289	7
10018	441
64682	1236
10461	82
84910	659
129804	272
84524	129
376940	161
727851	70
150465	1115
84172	707
84269	333
6574	1105
150468	715
3552	6
3553	45
27178	1
56300	0
27179	0
27177	2
26525	0
84639	0
3557	6
23550	174
7849	128
150472	297
200350	18
11159	163
80255	712
10096	3294
57628	181
8886	1255
54520	1198
51141	801
2019	0
8685	0
165257	0
55240	1641
130355	77
1622	3442
140738	1214
6344	21
200373	6
80775	186
5775	380
57669	349
79134	659
5899	829
3625	0
2736	1
29842	1
23332	970
84365	939
7247	1294
129684	0
2995	7
274	887
339761	28
2071	931
10746	917
5624	0
55677	889
4648	0
55679	3
2840	0
84826	262
55339	891
5433	496
83607	557
79595	828
56886	2349
9394	709
84084	4
728378	0
91409	50
55627	1320
80097	2367
112714	0
84317	351
92856	804
26469	361
653269	0
653275	0
55997	0
653781	0
344561	0
205147	0
50649	33
130074	2208
55041	3262
445582	2
150786	0
113457	11
653784	1581
90557	280
29798	40
408029	1
646915	0
2863	1
116372	0
344148	1
4249	744
81615	58
130013	13
905	572
80122	3
22930	1647
84083	192
23518	797
23190	3531
3938	0
4175	1270
1615	2451
7852	293
80731	1
3176	462
339745	363
11249	35
53353	44
8942	1
55843	1
79712	190
9839	1196
92	123
5000	574
55777	295
26122	398
3800	439
130576	218
130574	580
27249	1605
390	4704
375287	244
9111	66
7130	7
55183	917
4703	52
26225	902
785	150
10254	553
114793	1552
55660	2657
151188	452
56475	228
114805	1005
100144595	9
3760	3
4929	21
2820	774
11227	53
57471	1
9595	6
130399	10
90	464
151531	8
130940	251
8502	2492
92196	10
85461	1457
151525	170
29994	570
64844	1667
9936	1
100526664	0
4065	2
22925	395
3694	2
5937	1259
10010	702
10213	1387
10716	1
57282	60
1803	399
2641	0
2191	719
64135	285
25801	788
90134	3
55137	33
2888	5
22837	226
151258	0
6328	0
6326	77
80034	74
2591	23
79809	246
6323	0
6335	0
6332	0
129446	0
8708	20
27347	542
253782	776
115677	8
57405	339
57818	0
8647	0
10170	3
4036	0
129880	156
10324	7
79675	274
9360	917
129881	11
493911	37
100526832	0
151230	8
6741	2076
29081	451
130507	627
140469	8
389058	40
285141	84
2571	216
26003	2183
9874	662
79828	221
80067	288
79901	2595
1781	2319
8604	417
8520	858
254042	119
1745	16
1746	0
3655	1630
5163	1154
11069	40
51776	1218
83879	160
6670	955
29789	3858
100131390	0
9541	656
79634	425
151556	186
7456	333
1134	4
1123	228
1386	1047
518	2981
80856	1042
344191	0
3239	0
3238	0
3237	0
3236	0
3235	0
3234	0
3233	0
3232	0
3231	0
10651	386
220988	5805
4780	1953
8540	1801
150737	134
92104	296
50940	13
129831	119
114880	55
8575	585
494513	18
51661	186
65977	357
7273	254
285025	0
91404	272
151126	13
57703	518
10477	860
3676	960
375298	4
4760	0
6744	2556
151242	21
5136	15
54431	2397
2487	19
10787	3729
142679	19
129401	245
91752	12
401024	20
55854	1196
3685	11245
165215	182
151112	0
10203	4
7035	1853
51454	300
116093	0
1281	6
1290	2023
84128	632
30061	65
54529	745
150709	17
64172	148
94101	864
5378	478
2660	1
84281	24
26275	396
3628	377
54842	642
100131211	99
4664	528
2744	2331
6772	1677
6775	0
4430	902
64859	781
8436	13
23671	131
57181	544
56171	24
9262	231
57520	16
284992	62
9330	784
401027	15
80055	195
91526	76
23451	5397
80219	336
3329	8319
100529241	2
3336	549
25843	1
130132	4
92935	215
66037	1
5334	5
23314	295
205327	307
129450	212
79568	286
26010	3096
130535	273
151246	489
316	496
9689	2793
1195	1169
53938	458
60491	430
4999	440
285172	261
4709	772
8837	522
843	39
841	169
130540	11
66008	3901
55437	2107
151254	6
65062	766
58538	31
57679	1236
65061	0
8324	28
100652824	0
7341	2127
51602	1145
659	1233
150864	154
130026	50
55759	441
79800	119
65065	248
57404	215
10152	1732
65059	678
940	0
1493	0
29851	4
117583	709
8828	364
54891	245
4719	1281
1933	6794
2825	4
57683	247
8745	179
200726	0
391475	0
130752	54
22868	734
130749	0
8609	733
1385	666
151194	243
151195	326
7855	179
389072	181
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1468
200576	761
5746	0
4133	321
285175	40
6120	890
151050	196
33	38
4632	0
10314	1563
1373	646
2066	455
22807	45
100130451	2
79582	368
402117	0
580	234
26154	21
471	1903
2335	5177
55686	51
55825	229
92691	4
7520	8171
57574	752
50485	461
6168	16159
3485	0
3488	17
7141	0
7145	499
285180	0
3579	0
3577	0
10109	5129
151306	3
14	1515
25953	614
64114	2601
375307	0
6556	4
58190	1368
7429	1
57695	336
9125	1060
84812	83
7701	372
617	260
64320	394
27148	627
9654	319
1593	209
53632	1
7475	0
80326	0
8941	8
54738	0
1412	1
255101	1
3549	1
79840	162
151295	13
27013	933
79137	2060
130617	341
10058	405
79065	1575
55139	725
79411	255
8576	570
7277	3684
3300	981
5798	12
389075	0
23549	672
1674	2
10290	1488
100996693	8
29926	705
55515	4
79586	5143
130612	47
23363	1502
3623	15
114790	291
6508	328
2043	287
5077	0
151278	0
130367	4
10056	1310
116255	0
2181	1356
23704	2
7857	104
130340	614
57590	1771
65080	593
5270	422
79843	4
8452	1246
55619	26
57624	89
3667	1014
84236	238
1286	589
1285	348
56947	1810
79853	0
3267	1387
56918	1
80704	13
6364	9
164781	243
80309	1
55022	126
92737	110
9320	2892
130888	133
151473	61
3431	245
11262	10
93349	279
6672	1195
51719	976
81618	1126
9290	0
130560	0
257407	82
5707	2877
3357	2
80210	1219
93010	7
4691	10099
10316	0
165100	0
5757	16426
5147	418
64708	530
4880	1
129563	326
250	0
251	0
248	0
9427	0
646960	0
1144	0
1146	0
200765	120
9470	1233
80303	0
26058	1417
3769	2
389084	12
25791	34
4759	0
3635	24
55054	406
6295	0
8527	525
55230	1011
54576	1
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
54658	0
339766	1
55355	1093
79054	17
6694	0
10123	2722
23677	1911
116987	791
2637	14
401036	3
79781	4
57007	627
10920	1024
1293	0
79083	0
51052	0
64284	43
9208	1707
375316	13
10267	0
140739	396
51540	314
339768	56
377007	17
151176	11
80895	283
55502	125
8864	25
26146	293
51665	522
117581	0
9759	108
4705	1378
389090	0
643905	0
150681	0
150678	443
150677	0
2817	6752
51281	102
285193	38
57140	1370
11132	324
2859	3
653437	0
375318	0
547	0
189	0
79919	0
25992	54
130916	352
23178	319
5510	1457
50636	45
3069	13722
4735	10810
9855	159
10494	2362
666	1856
51078	814
23192	777
1841	1142
84289	211
728294	319
64090	0
129807	0
5133	0
285093	0
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	192
85364	357
6666	1178
80023	1227
57761	348
10616	1462
128637	781
1457	2149
6939	0
140809	1297
85508	0
113278	2
83541	75
51378	0
343637	0
9491	1643
55321	1
400831	0
642636	0
9751	100
27111	10
2280	6794
55968	1485
284759	0
128646	0
10326	30
55423	0
140885	1076
5173	0
140901	550
388780	0
7053	1
343641	0
6628	2791
79175	230
117532	1
10528	2443
3420	1525
57593	102
56265	0
128653	0
100288797	0
64773	549
64601	232
5786	1442
2797	3
64949	630
5020	0
551	0
22888	161
60493	407
9762	181
65992	659
3704	907
83959	100
25943	306
8455	2129
64096	0
80332	0
6614	4
116835	4
54976	909
25876	15
1059	2514
994	1372
55317	295
57506	2096
80025	426
11237	221
54498	60
146	0
5621	4284
23627	0
9770	179
9962	1245
29058	2258
5111	2748
8760	1359
128674	0
56261	564
149840	33
1114	0
51605	364
84515	396
54675	612
164312	2
55612	6
650	257
54363	0
56255	321
23236	1
5332	4814
24141	0
57144	0
63926	8
6616	0
8195	682
128710	30
182	399
22903	611
55304	194
140862	2
55617	114
51575	357
79133	136
80343	0
140733	1
23767	27
55614	254
6629	1230
56914	0
5126	0
631	62
11034	3848
6238	1666
140836	0
27131	2230
92667	522
58495	0
100303755	31
57325	292
7692	238
55184	85
10621	236
10741	577
10483	1398
92675	670
100128496	0
140856	0
57419	0
54453	851
51126	1010
51340	486
26074	0
3642	0
57186	479
55857	134
22803	2551
644524	0
4821	0
5075	0
3170	0
6754	0
7056	46
22918	0
29107	279
64412	373
63908	299
128817	0
140880	0
10047	0
128821	0
128822	0
1471	3808
1472	0
1469	0
1470	1
1473	0
92086	0
79953	0
8530	1
57136	2916
84532	1
30813	0
955	959
5834	1801
26090	2739
9837	296
22981	267
140838	176
26152	458
245929	0
245930	0
117285	0
245932	0
245934	0
245936	0
245937	0
28954	0
81502	3099
3397	965
84701	0
598	7212
22974	3654
85366	12
2307	92
128853	0
164395	0
81572	321
343702	0
140706	0
3055	0
9777	1311
5326	362
23509	1832
9371	1511
171023	1810
140688	459
284805	0
149951	797
1789	84
22919	2112
140732	0
80341	0
128859	0
359710	0
149954	0
140683	0
128861	0
51297	0
92747	0
51654	292
6640	621
9139	295
63941	321
128864	3
170487	24
1869	514
11264	185
84905	50
128866	1915
22913	1946
8894	2213
434	7
191	3688
83737	862
83658	2349
84557	75
128869	634
58476	1098
23054	866
2686	524
55902	564
2937	935
57644	5
26133	2091
55741	1230
10544	1615
10893	1260
3692	3442
128876	1
55245	867
8200	113
11190	1198
140873	0
51614	4431
6676	382
8904	1714
10137	1269
9054	539
140823	686
9584	2604
51230	764
51282	874
140894	1
2036	2446
25980	656
22839	827
10398	5312
60436	309
100527943	0
55969	303
84174	0
57446	699
79980	367
140710	553
140711	28
25939	301
5933	409
140699	43
6185	8014
2691	0
63905	1525
6714	1600
10904	822
4826	6
56259	663
128434	5
9675	578
58490	489
7052	2713
85449	8
671	0
3929	1
57148	1152
149685	0
343578	0
140679	0
79913	147
26051	0
81610	753
60625	195
9935	0
100128988	2
7150	2109
5335	1535
23051	650
64900	285
90187	1
84181	828
11122	0
6431	2799
26013	79
10110	7
51098	396
4605	1465
149699	0
84969	285
57158	443
51526	747
78997	0
128486	67
140902	0
3172	0
79183	347
10955	1930
11142	863
100	310
8839	107
60598	4
140730	0
7529	4959
80336	235
10953	2128
6789	879
3787	4
149708	0
128488	0
5266	0
6406	0
6407	0
6590	0
8785	0
11317	0
6385	2483
90196	654
27296	6
55861	805
51604	3919
10406	0
10816	0
140870	0
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	0
280664	2
164237	1
391253	0
140686	30
116092	607
11065	1218
7125	0
90203	309
10005	311
140831	55
90204	199
128497	17
140825	13
5476	7467
5360	593
63935	546
63925	379
4318	3
57468	38
57727	525
958	0
64405	0
51006	794
63916	545
55713	11
128506	0
64849	12
112858	468
81031	13
2139	0
23613	1967
8202	569
55959	117
57580	146
10564	1066
1434	2966
6780	2152
55661	1061
57169	1828
3745	100
5740	115
9334	1072
23315	380
9825	221
55905	886
6615	10
387522	0
7335	35
387521	280
1051	633
100506115	17
5770	1565
140876	8
84612	123
55653	163
23394	1798
8813	740
27304	200
3755	21
4773	189
10079	616
57167	0
55734	187
128553	0
7764	1909
8537	2
1591	3735
5203	356
55816	1
140689	0
4159	0
116151	1206
6790	1146
1477	756
57091	3
51507	1333
140687	4
200232	0
388799	0
7022	0
655	0
23626	0
8480	649
100462983	0
55544	234
140690	0
5105	0
81030	0
56937	762
128602	0
140731	0
57403	746
9217	1162
164284	12
8675	1497
79716	355
2778	12877
51497	1419
1522	2700
81027	16
514	2147
51012	1239
128611	0
1908	0
116154	0
10388	5
63939	156
5509	93
60437	0
284756	0
1002	95
6874	271
149986	711
5688	2510
26039	298
26164	308
11255	0
9885	476
11047	2370
3911	1061
6227	4307
81928	348
140893	0
140628	1
128826	0
28231	400
4923	0
55257	376
11054	978
1299	1
10732	462
100132911	44
11083	1533
54994	674
63910	23
128408	0
54915	997
79444	28
128414	8
55738	1268
57642	7
1137	1
3785	0
1917	0
79144	2467
5753	3
6725	1
79025	0
85441	341
26205	307
50861	6
51750	360
8771	31
10139	449
84619	299
54923	80
56731	935
140685	36
140701	65
7165	2205
80331	1477
54963	527
57473	719
140700	168
24148	1649
54345	0
6919	618
10287	150
4987	2
198437	0
2832	0
4661	2
55251	561
7179	0
85319	0
85316	0
85318	0
85317	0
574	0
317754	0
149998	1
54033	1
6782	962
64092	1
388813	0
8204	1274
29761	988
1525	1064
10950	873
54149	172
140578	1
5651	0
4685	2
54148	388
58494	11
522	1654
2551	558
351	24570
116159	0
9510	195
11096	51
29104	99
26046	904
10069	401
10600	685
10694	4013
56911	65
571	562
2897	1
26285	0
9073	0
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
337976	0
337985	0
100288323	0
337978	0
337977	0
337879	0
337878	0
337880	0
728299	0
7074	200
6647	3694
57466	610
30811	0
54069	191
56246	0
9875	846
59271	38
140290	2
56683	505
8867	196
94104	779
56245	1
10215	0
116448	0
3455	203
3588	471
3454	1064
3460	851
757	431
54943	22
2618	1611
6651	4438
29980	630
9946	331
6453	894
539	2938
64968	1349
6526	2321
9992	3
54065	0
102723553	0
101928147	15
3753	0
1827	261
54102	2503
861	341
54093	216
873	1286
874	126
9980	264
23515	436
8208	434
23562	30
6493	11
3141	541
53820	7
51227	321
7267	4533
10311	813
1859	462
3763	0
10281	0
3772	0
2078	0
2114	486
8624	735
54014	1054
3150	3751
106865373	0
7485	521
150082	16
6450	2
10317	7
150084	18
5121	1066
1826	0
25825	2909
191585	2
54097	0
4600	0
4599	18
7113	0
54101	181
63977	118
25966	429
49854	429
89766	0
9619	0
7033	0
7032	1
7031	0
64699	1
53347	0
89765	1
54020	1
5152	0
10785	165
4731	728
90625	1
5316	252
875	871
102724594	2
7307	0
1409	0
102724652	0
102724428	0
150094	0
11077	43
23076	1228
8566	3669
1476	3762
8568	679
56894	2114
7109	883
5822	333
8209	1472
23308	51
29947	1
326	0
5211	3493
755	396
7226	5
81543	1
54084	1
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	1336
6612	1871
754	7291
3689	2
85395	362
104	141
23275	887
80781	11757
6573	343
54039	3
1291	464
1292	1
10841	3
84221	247
4047	3050
8888	899
54059	195
54058	283
5116	878
23181	710
6285	1
3275	1628
23784	0
81061	0
150160	0
150165	20
128954	0
23765	570
27439	6
27440	516
51816	0
27443	0
83733	14
101929372	0
529	2318
23786	3111
637	254
57553	1448
55670	841
51807	12
11274	33
8214	134
5625	23
9993	2985
8220	400
23617	0
2928	0
6576	3596
8218	161
7290	771
64976	683
128977	357
7353	1031
8318	412
7122	1
5413	68
2812	20
6899	1
54584	86
79680	501
10587	454
1312	2513
421	569
128989	446
54487	591
27037	529
5902	2777
29801	639
388849	0
65078	76
85359	819
728229	3
85376	3
7625	129
91179	146
84861	404
51586	1903
5297	1613
3053	0
9342	872
1399	820
150209	1
8216	849
80764	433
9127	28
6545	0
400891	0
440804	0
23119	68
645426	7
150221	0
7332	2664
150223	496
164592	4
23753	319
23759	716
29799	94
5594	2358
9647	1112
8940	397
7441	0
140883	73
129025	0
23532	0
91227	0
100423062	0
27156	0
2781	42
9609	1
613	762
3543	0
51233	1
266747	127
7621	64
29802	2
150248	1
400916	487
4320	131
6598	991
91319	75
66035	204
4282	11613
100037417	30
1652	405
2953	0
653689	0
391322	9
2952	304
23523	979
56241	3
2687	0
23384	1285
135	14
51733	1
83606	1154
6634	2259
2678	24
388886	41
440822	0
129049	1
255349	0
85379	719
1417	3
1415	1
91355	47
157	143
84700	2
23544	0
57168	52
89781	750
402055	252
24144	618
8459	315
1414	0
1413	0
284898	0
105372977	2
4330	557
23760	416
23331	738
11200	201
150274	148
150275	415
7494	1616
84133	172
25770	0
83999	441
129080	0
25807	352
2130	3568
10634	357
10633	1
162	1926
5988	0
4744	1
8563	745
8508	2703
4771	1360
164633	3
55954	297
29796	1706
84164	1180
8897	936
150280	1
3976	2603
5008	2
652968	174
83874	316
10291	1950
550631	91
200312	306
23541	1572
51537	567
266629	0
284904	0
730005	5
9514	1
23481	1624
6948	440
339665	226
150290	37
23762	107
22880	563
6525	814
140606	768
27124	113
50487	0
91445	1327
3985	1083
113791	436
23598	520
4733	942
56478	508
9814	288
23761	415
253143	502
9681	258
25775	6
7533	1922
6523	0
150297	0
10739	0
6527	0
10738	3
51493	1253
254240	0
25793	1566
8224	2
7078	5518
9215	90
91464	0
10042	616
10043	740
3162	446
4174	1382
23551	260
4151	0
80830	295
80831	0
23543	1393
80833	4
80832	0
23780	422
8542	20
4627	39111
25828	1360
80020	333
8664	4797
10369	0
11020	242
5816	0
4689	1
1439	0
339669	0
7263	214
4357	694
79734	275
164656	1
3560	0
114904	293
6753	0
5880	67
27128	6
114794	87
4242	0
29775	215
11135	2568
3957	13
26088	748
23616	26
57026	584
3956	14012
79159	350
11078	5886
3005	967
23464	142
8484	1
129138	432
51386	9418
85377	2062
84645	356
5435	661
6663	1
9463	469
23539	1
80115	10
8398	223
23764	147
25829	1790
1454	21
102800317	26
3761	0
11015	569
10521	5869
11144	6
646851	86
25776	381
56993	1380
9929	1149
9567	764
25777	2369
10126	454
23467	2698
23466	2091
100913187	0
200315	0
9582	386
27350	26
140564	0
200316	68
60489	0
164668	16
23492	314
5155	142
6122	43376
9145	385
10454	557
4248	0
54471	821
468	4811
91582	700
8911	0
150350	0
9402	0
113828	0
23112	549
158	1176
27352	766
57591	502
2847	0
10478	457
6767	7330
63929	246
150353	1
9978	947
2033	1482
83746	543
150356	0
5905	2712
23264	2598
7008	259
10766	1103
84844	537
50	1397
171568	706
27254	8
5372	505
27351	870
2547	6735
4809	2432
79640	305
150365	0
79879	42
6721	6973
440829	2
115650	2
79019	481
55964	33
164684	0
4668	804
150368	2
91689	466
4700	971
1565	23
6942	812
150372	0
27341	1406
253190	67
84271	1381
1727	6022
267020	1
53947	121
26286	727
11252	1219
25809	274
638	9
27349	393
706	3002
23170	1176
80274	0
758	0
64800	10
25830	0
150379	0
80339	574
25813	1013
29780	583
64098	0
85352	0
84247	1045
55615	52
553158	0
23779	0
112885	6
10762	1218
23313	1190
7380	0
55007	168
27127	2
26150	0
2192	1
25814	2418
7477	0
55267	43
5465	501
150383	142
10343	18
